image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_271.jpg,0.0031441250030184165,0.0003465409972704947,0.016561208001803607,0.009503499997663312,0.00010733399540185928,0.03166183299617842,0.04109470899857115,0.005827083994518034,0.001274916998227127,2.616700658109039e-05,1.0041985660791397e-05,5.3790994570590556e-05,0.0004880400374531746,0.00020854199829045683,0.11030783300520852,6,6
circuit_278.jpg,0.0039227079978445545,0.0005989159981254488,0.1321297909889836,0.008822125004371628,0.00013408399536274374,0.037756999998237006,0.05958924900915008,0.007842624996555969,0.04286437500559259,4.633299249690026e-05,2.2374995751306415e-05,0.00013054200098849833,0.000424960016971454,0.0002743749937508255,0.2945594579941826,15,17
circuit_298.jpg,0.004982749989721924,0.0011697080044541508,0.184174082998652,0.009071042004507035,0.00014966700109653175,0.043945166005869396,0.07551295800658409,0.0051201250025769696,0.03538249999110121,0.009035082999616861,3.145799564663321e-05,0.00018458299746271223,0.0006058350118109956,0.00023362500360235572,0.3695985830127029,24,24
circuit_304.jpg,0.0028879159945063293,0.0013400419993558899,0.018928874997072853,0.009032791989739053,0.00012208300177007914,0.031250167012331076,0.03328887499810662,0.005356875000870787,0.0018447909969836473,2.8915994334965944e-05,1.158300437964499e-05,8.258300658781081e-05,0.00039571101660840213,0.0001780419988790527,0.10474925101152621,7,7
circuit_308.jpg,0.0031680410029366612,0.00038466599653474987,0.017815958010032773,0.00984433300618548,0.00012466699990909547,0.029470499997842126,0.01727545900212135,0.0044577079970622435,0.0016069999983301386,2.7707996196113527e-05,1.0875010048039258e-05,5.6791992392390966e-05,0.00042233397834934294,0.00021283300884533674,0.08487887399678584,7,7
circuit_321.jpg,0.003898625000147149,0.0004924160020891577,0.01963758299825713,0.00912895800138358,0.0001205000007757917,0.032868542009964585,0.029687457979889587,0.004988999993656762,0.0020479170052567497,2.9834001907147467e-05,1.1000010999850929e-05,6.149998807813972e-05,0.0003876249975292012,0.00022199998784344643,0.10358295797777828,8,8
circuit_325.jpg,0.0035808329994324595,0.0004382920014904812,0.02160645800177008,0.010315334002370946,0.00017291698895860463,0.033301458999630995,0.025149209002847783,0.00485524999385234,0.0023305420036194846,3.200001083314419e-05,1.391599653288722e-05,6.775000656489283e-05,0.0011315819865558296,0.0009527499933028594,0.10394829198776279,9,9
circuit_33.jpg,0.004155834001721814,0.0005897090013604611,0.18732287500461098,0.00934091699309647,0.00020900000527035445,0.035543207995942794,0.06351095899299253,0.008238209004048258,0.08593412500340492,9.270799637306482e-05,2.9624017770402133e-05,0.00016620800306554884,0.0004448739782674238,0.00022608299332205206,0.39580433299124707,23,25
circuit_331.jpg,0.0025633750046836212,0.0004277090047253296,0.2108613339951262,0.008731915993848816,0.00016420800238847733,0.039758750004693866,0.09472183301113546,0.004864250004175119,0.038379459001589566,0.000142250006319955,2.9292001272551715e-05,0.0001372909900965169,0.00043366696627344936,0.00021320799714885652,0.40142854198347777,28,28
circuit_338.jpg,0.003053042004466988,0.0006006670009810477,0.2299710000079358,0.010589833007543348,0.00043570800335146487,0.059291166995535605,0.1028801249776734,0.007367041995166801,0.036332957999547943,0.00925233299494721,3.816699609160423e-05,0.00017720799951348454,0.0005050420149927959,0.0004004170041298494,0.46089470900187735,24,24
circuit_347.jpg,0.0029688750073546544,0.0004188330058241263,0.1486763749999227,0.00990970799466595,0.00016266699822153896,0.03671987500274554,0.05814808399009053,0.004622624997864477,0.004696832998888567,5.2584000513888896e-05,2.2499996703118086e-05,0.0003077080036746338,0.00042883300920948386,0.0002107499894918874,0.2673462499951711,19,19
circuit_351.jpg,0.0030297079938463867,0.0004811670078197494,0.015895250005996786,0.009554709002259187,0.00011249999806750566,0.034666749997995794,0.040405667008599266,0.005163999987416901,0.001520042002084665,2.754099841695279e-05,1.0540985385887325e-05,5.849999433849007e-05,0.0003910000086762011,0.00020450000010896474,0.11152187499101274,7,7
circuit_353.jpg,0.003916959001799114,0.0004186669975752011,0.018810499997925945,0.009793292003450915,0.00019670800247695297,0.03158324999094475,0.02634675000444986,0.004619250001269393,0.001792750001186505,2.7707996196113527e-05,1.2207994586788118e-05,6.0457998188212514e-05,0.0006407920154742897,0.00021979199664201587,0.09843908400216606,7,7
circuit_366.jpg,0.003540165998856537,0.0005529580084839836,0.18028329199296422,0.00961795900366269,0.00015558300947304815,0.039565875005791895,0.06711949899909087,0.004794708002009429,0.03660479100653902,5.883400444872677e-05,2.5043002096936107e-05,0.00016224999853875488,0.0004183339769951999,0.00022745800379198045,0.3431267500127433,24,24
circuit_388.jpg,0.005547292006667703,0.0006028329953551292,0.1338676250015851,0.008943249995354563,0.00014224999176803976,0.03539420799643267,0.06705037500069011,0.004426166997291148,0.07990562499617226,0.00014641700545325875,2.7125002816319466e-05,0.00016120799409691244,0.0004163750127190724,0.0002029169991146773,0.336833666995517,18,18
circuit_389.jpg,0.004534916995908134,0.00045558401325251907,0.025269874997320585,0.009543625012156554,0.00012724999396596104,0.03282770799705759,0.04110450099688023,0.005531707996851765,0.0034978329931618646,0.009246708999853581,2.4748995201662183e-05,0.00011366700346115977,0.0008767910039750859,0.0002305000089108944,0.13338541700795759,12,12
circuit_39.jpg,0.0050492919981479645,0.00045204200432635844,0.16068737499881536,0.008844832991599105,0.00012995899305678904,0.026818874990567565,0.013489290999132209,0.019167543010553345,0.006047041999408975,0.00934258199413307,1.7084006685763597e-05,8.804099343251437e-05,0.0004114160255994648,0.00023866700939834118,0.2507840420148568,14,22
circuit_398.jpg,0.00386941600299906,0.000586583002586849,0.173914833998424,0.0092632090090774,0.00016354199033230543,0.04090745899884496,0.07153016701340675,0.008858457003952935,0.062431750004179776,0.016493833987624384,2.5208995793946087e-05,0.0001661669957684353,0.0004391230031615123,0.0002508750039851293,0.38890062501013745,24,24
circuit_402.jpg,0.003809707995969802,0.0005039999959990382,0.013398000010056421,0.008665082990773953,0.00013429101090878248,0.02564145800715778,0.02122412499738857,0.004307374998461455,0.0012091670068912208,2.5249988539144397e-05,9.83300560619682e-06,5.225000495556742e-05,0.00039025199657771736,0.00021045899484306574,0.07958125100412872,6,6
circuit_410.jpg,0.005357959002139978,0.0006430000066757202,0.18173712500720285,0.008864375005941838,0.00015262499800883234,0.03482216699921992,0.07503075001295656,0.010443250008393079,0.0743259579903679,0.02633470699947793,3.058300353586674e-05,0.00018883400480262935,0.0004470419662538916,0.0004277920088497922,0.4188061670138268,24,24
circuit_412.jpg,0.004884249996393919,0.0004762919998029247,0.20625866600312293,0.009088083010283299,0.0002152090019080788,0.04898237499583047,0.11757279200537596,0.005496625002706423,0.03691591699316632,0.00020049999875482172,2.8542010113596916e-05,0.000145875004818663,0.0007289159693755209,0.00023312499979510903,0.43122716699144803,28,28
circuit_420.jpg,0.004635749995941296,0.0004994999908376485,0.019517584005370736,0.008887458010576665,0.00011620800069067627,0.028387915997882374,0.021732167006121017,0.005105042000650428,0.002081667000311427,2.9916991479694843e-05,1.0792005923576653e-05,6.362500425893813e-05,0.0003883319877786562,0.0001969580043805763,0.09165291600220371,8,8
circuit_429.jpg,0.004117666001548059,0.0003490840026643127,0.014096416998654604,0.008735666997381486,0.0001052919978974387,0.026410749997012317,0.021305083006154746,0.004933541000355035,0.0014534999936586246,2.6749999960884452e-05,1.1373995221219957e-05,7.858300523366779e-05,0.00038500101072713733,0.00017100000695791095,0.08217970801342744,6,6
circuit_43.jpg,0.004637042002286762,0.0006440409924834967,0.18465029199433047,0.008858375003910623,0.00015637501201126724,0.04041866600164212,0.06768970900157001,0.007719957997323945,0.10273720799887087,7.079100760165602e-05,2.662499900907278e-05,0.00017437500355299562,0.00044695998076349497,0.00028066699451301247,0.4185110839898698,23,25
circuit_431.jpg,0.004896416998235509,0.0004600420070346445,0.173676999998861,0.00888729200232774,0.0001568750012665987,0.03353824999067001,0.059622957996907644,0.007176500002969988,0.04773337500228081,6.358300743158907e-05,6.979200406931341e-05,0.00017020800441969186,0.00042479197145439684,0.00023633299861103296,0.33711341698653996,22,24
