image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_156.jpg,0.002037833008216694,0.16656166600296274,0.1280111670057522,0.00916987498931121,0.00014033300976734608,0.03491087499423884,0.052766708002309315,0.005138666005223058,0.003911749998223968,5.254200368653983e-05,2.437399234622717e-05,0.0001409579999744892,0.0005982949951430783,0.00025579199427738786,0.4037208340014331,17,17
circuit_165.jpg,0.0014178340061334893,0.15964908299793024,0.014641583009506576,0.009693416010122746,0.00016962499648798257,0.02784395799972117,0.022191249998286366,0.0058613750006770715,0.0014798750053159893,2.8124995878897607e-05,1.1208001524209976e-05,6.0457998188212514e-05,0.0003949599922634661,0.00021637500321958214,0.243659125015256,7,7
circuit_171.jpg,0.0020740830077556893,0.15868845899240114,0.17430166699341498,0.009131333004916087,0.00016045798838604242,0.0361857089883415,0.06336262499098666,0.00395445799222216,0.02972849999787286,5.962500290479511e-05,2.779200440272689e-05,0.0001862920034909621,0.0004432910354807973,0.00025970800197683275,0.47856400000455324,24,24
circuit_179.jpg,0.0016524590027984232,0.16138804198999424,0.020489500006078742,0.00890145800076425,0.00011937499220948666,0.02585683300276287,0.028686332996585406,0.003933500003768131,0.0022982920054346323,3.279201337136328e-05,1.4707999071106315e-05,0.00010087501141242683,0.00038454096647910774,0.00021608300448860973,0.2540747909952188,9,9
circuit_181.jpg,0.0018962080066557974,0.16157779200875666,0.1292762909870362,0.009017707998282276,0.00013324999599717557,0.028920000011567026,0.04442462399310898,0.00648183400335256,0.0312512499949662,4.90829988848418e-05,2.3373999283649027e-05,0.00013549999857787043,0.0010714189993450418,0.0002458749950164929,0.41450420799083076,15,17
circuit_196.jpg,0.0012889999925391749,0.15958329100976698,0.013194707993534394,0.009085458994377404,0.00010400000610388815,0.03354108399071265,0.05300641598296352,0.007861709003918804,0.0021888339979341254,0.025941582993254997,1.9166996935382485e-05,7.495799218304455e-05,0.00042270804988220334,0.0001908330013975501,0.3065037500055041,5,5
circuit_20.jpg,0.001468792004743591,0.15687125000113156,0.012302167000598274,0.00923608300217893,0.00010733300587162375,0.03535291599109769,0.06333683399134316,0.0039450000040233135,0.0010403750056866556,2.6417008484713733e-05,9.41699545364827e-06,5.291598790790886e-05,0.0008139159908751026,0.00020233298710081726,0.284765748976497,5,5
circuit_208.jpg,0.0015717500064056367,0.15908104099798948,0.14108079099969473,0.008858084009261802,0.00014699999883305281,0.03421291601262055,0.04437637400405947,0.00480420800158754,0.0036105409963056445,5.212500400375575e-05,2.258300082758069e-05,0.0001422909990651533,0.0004172119661234319,0.00024345800920855254,0.3986203740059864,19,19
circuit_209.jpg,0.002119708005920984,0.16137537501344923,0.15472683300322387,0.008767457999056205,0.00012591699487529695,0.02391337500012014,0.0018274169997312129,0.01052937499480322,0.002769375001662411,0.0001295420079259202,2.7832997147925198e-05,8.295800944324583e-05,0.000396292976802215,0.00021570800163317472,0.36700716700579505,13,21
circuit_21.jpg,0.0012418340047588572,0.16004112501104828,0.014327249999041669,0.008790166990365833,0.0001050830032909289,0.035510292000253685,0.051668416999746114,0.004717542004073039,0.0011957499955315143,2.5375004042871296e-05,9.998999303206801e-06,5.395800690166652e-05,0.0003773749776883051,0.00023733300622552633,0.2783015000022715,6,6
circuit_211.jpg,0.0025064999936148524,0.18298050000157673,0.16251412499696016,0.009312791997217573,0.00024108300567604601,0.029774916009046137,0.00220658301259391,0.015604499989422038,0.003406167001230642,0.0001720000000204891,1.6165999113582075e-05,8.316700404975563e-05,0.0015115839923964813,0.0002438749943394214,0.4105739579972578,14,22
circuit_218.jpg,0.0016976669867290184,0.16836675000377,0.13024783300352283,0.009667457998148166,0.0001359169982606545,0.035511834008502774,0.04128866599057801,0.00943179200112354,0.020560375007335097,5.820799560751766e-05,3.433399251662195e-05,0.00010441700578667223,0.0018645820091478527,0.00025108299450948834,0.41922091599553823,16,17
circuit_220.jpg,0.0024651669955346733,0.17724104200897273,0.15836850000778213,0.00990149998688139,0.0001827079977374524,0.031344791990704834,0.02575483401597012,0.017786583994165994,0.007245125001645647,0.027406207998865284,4.533398896455765e-05,0.0001343340118182823,0.000686455998220481,0.00022754199744667858,0.45879012599471025,13,21
circuit_221.jpg,0.0022076659952290356,0.1705934579949826,0.16181670800142456,0.009377457987284288,0.00013308299821801484,0.0263245419919258,0.010053334015537985,0.013545624999096617,0.0030666250095237046,0.0001383749913657084,2.154200046788901e-05,9.050000517163426e-05,0.0009215840109391138,0.0002622920001158491,0.3985527920012828,14,22
circuit_225.jpg,0.0024392079940298572,0.16881079199083615,0.17722041600791272,0.009312957990914583,0.00015758299559820443,0.04209891699429136,0.09456458299246151,0.005509165988769382,0.031773209004313685,5.7124998420476913e-05,2.3333006538450718e-05,0.00016191700706258416,0.0008843350369716063,0.00022020899632479995,0.5332337510044454,24,24
circuit_249.jpg,0.002272917001391761,0.19006399999489076,0.1571962500020163,0.009280792000936344,0.00013095799658913165,0.024911707994760945,0.0019464580109342933,0.0133479580108542,0.0028287919994909316,0.00012745900312438607,2.125001628883183e-05,9.241700172424316e-05,0.0006507499638246372,0.00023341599444393069,0.4031051249912707,14,21
circuit_251.jpg,0.0015936249983496964,0.17521116600255482,0.018865833000745624,0.009134833002462983,0.00014195800758898258,0.027334500002325512,0.01410687500901986,0.005664000011165626,0.005411999998614192,2.5540997739881277e-05,1.029099803417921e-05,7.008299871813506e-05,0.0003828789631370455,0.0009959999879356474,0.2589495839783922,6,6
circuit_255.jpg,0.002146499988157302,0.17158016700705048,0.02013224999245722,0.008772958011832088,0.00011304199870210141,0.029484583996236324,0.03282920899800956,0.004978500001016073,0.0016782919992692769,2.7416986995376647e-05,1.3042008504271507e-05,6.166700040921569e-05,0.00037903801421634853,0.00020983300055377185,0.2724064990034094,7,7
circuit_257.jpg,0.0017247079958906397,0.1744505829992704,0.13439558299432974,0.009223542001564056,0.00019062499632127583,0.038126375002320856,0.05359395800041966,0.0065926660026889294,0.0036390830064192414,4.8542002332396805e-05,2.1500993170775473e-05,0.0001336249988526106,0.0005813760071760044,0.00024491699878126383,0.42296708399953786,18,18
circuit_259.jpg,0.0019069999980274588,0.17007474999991246,0.1293543329957174,0.010096124999108724,0.00014195799303706735,0.03565933300706092,0.05367620900506154,0.00882895800168626,0.03913212499173824,4.6667002607136965e-05,2.2209002054296434e-05,0.0001295830006711185,0.0007864590006647632,0.00024516700068488717,0.4501008759980323,15,17
circuit_264.jpg,0.0018274169997312129,0.17284600000130013,0.021253749990137294,0.009315707997302525,0.00017970800399780273,0.03062554200005252,0.02864508300262969,0.0045169160002842546,0.002147167004295625,3.070800448767841e-05,1.3082011719234288e-05,6.725000275764614e-05,0.001256502975593321,0.0001892910077003762,0.2729141250019893,9,9
circuit_270.jpg,0.0018294579931534827,0.1710262499982491,0.01730254100402817,0.008993417010060512,0.00010541699884925038,0.02759024999977555,0.02118062600493431,0.005201457999646664,0.0012514590052887797,2.5874993298202753e-05,1.0750009096227586e-05,5.137499829288572e-05,0.000397248993976973,0.00021970899251755327,0.2551858340011677,6,6
circuit_271.jpg,0.0014663339970866218,0.16953049998846836,0.016113499994389713,0.010228625003946945,0.00012637500185519457,0.03244879099656828,0.040632666015881114,0.004869500000495464,0.0012436669931048527,2.7709000278264284e-05,1.1500000255182385e-05,5.595899710897356e-05,0.0007452490099240094,0.00024379200476687402,0.27774416700412985,6,6
circuit_278.jpg,0.0017542919958941638,0.16843941700062715,0.135398417012766,0.009887250009342097,0.00016150000737980008,0.037012290995335206,0.060092791987699457,0.008558999994420446,0.03191412499290891,4.991699825040996e-05,2.404101542197168e-05,0.00013695900270249695,0.0004177069786237553,0.0002168749924749136,0.4540645829838468,15,17
circuit_298.jpg,0.001840750002884306,0.16753862501354888,0.17605191699112765,0.009089374987524934,0.00016108399722725153,0.03817958300351165,0.07482904101198073,0.0049362089921487495,0.028543082997202873,0.008563625000533648,3.170900163240731e-05,0.00018120800086762756,0.0008609159995103255,0.00021345900313463062,0.5110205840028357,24,24
circuit_304.jpg,0.0015500829904340208,0.1866950830008136,0.020386333999340422,0.010827042002347298,0.00018341699615120888,0.038748999999370426,0.03465349999896716,0.0049923329934244975,0.0017940000107046217,2.8375012334436178e-05,1.2041011359542608e-05,8.245800563599914e-05,0.0010830009850906208,0.0004113749891985208,0.3014480419951724,7,7
circuit_308.jpg,0.0016756660043029115,0.16895900000235997,0.01792429099441506,0.010934124991763383,0.00018758399528451264,0.03438141700462438,0.01945887500187382,0.004935959004797041,0.0016347909986507148,2.820898953359574e-05,1.1083015124313533e-05,5.8707999414764345e-05,0.0013773329992545769,0.00022341600561048836,0.26179045700700954,7,7
circuit_321.jpg,0.001588541010278277,0.16841095901327208,0.0197812080004951,0.009328875006758608,0.0001723750028759241,0.03301812498830259,0.029095208999933675,0.005254208008409478,0.0019429169915383682,3.0292008887045085e-05,1.1041993275284767e-05,6.125000072643161e-05,0.00039095796819310635,0.00020583299919962883,0.2692917919921456,8,8
