image,n_cut_px,base_tp_f1,base_tp_precision,base_tp_recall,base_net_f1,base_percomp,base_strict,base_unmatched_gt,cut_tp_f1,cut_tp_precision,cut_tp_recall,cut_net_f1,cut_percomp,cut_strict,cut_unmatched_gt
circuit_885.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_886.jpg,0,0.8590604026845639,0.8205128205128205,0.9014084507042254,0.912621359223301,0.5,0,1,0.8590604026845639,0.8205128205128205,0.9014084507042254,0.912621359223301,0.5,0,1
circuit_895.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_897.jpg,0,0.8125000000000001,0.6842105263157895,1.0,0.9375,0.375,0,0,0.8125000000000001,0.6842105263157895,1.0,0.9375,0.375,0,0
circuit_9.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_901.jpg,0,0.7894736842105263,0.6521739130434783,1.0,0.8518518518518519,0.42857142857142855,0,0,0.7894736842105263,0.6521739130434783,1.0,0.8518518518518519,0.42857142857142855,0,0
circuit_904.jpg,305,0.24,0.3684210526315789,0.17796610169491525,0.46376811594202894,0.0,0,1,0.24277456647398846,0.38181818181818183,0.17796610169491525,0.46376811594202894,0.0,0,1
circuit_910.jpg,39,0.5961538461538461,0.5254237288135594,0.6888888888888889,0.6666666666666666,0.0,0,0,0.5961538461538461,0.5254237288135594,0.6888888888888889,0.6666666666666666,0.0,0,0
circuit_925.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_926.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_931.jpg,0,0.7017543859649122,0.5797101449275363,0.8888888888888888,0.7777777777777778,0.07142857142857142,0,1,0.7017543859649122,0.5797101449275363,0.8888888888888888,0.7777777777777778,0.07142857142857142,0,1
circuit_932.jpg,62,0.39603960396039606,0.4878048780487805,0.3333333333333333,0.6913580246913581,0.05555555555555555,0,3,0.326530612244898,0.42105263157894735,0.26666666666666666,0.6172839506172839,0.05555555555555555,0,3
circuit_937.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_953.jpg,65,0.9240506329113924,0.9358974358974359,0.9125,0.9433962264150944,0.68,0,0,0.9171974522292993,0.935064935064935,0.9,0.9245283018867925,0.64,0,0
circuit_957.jpg,559,0.136986301369863,0.21739130434782608,0.1,0.46808510638297873,0.0,0,0,0.1388888888888889,0.22727272727272727,0.1,0.46808510638297873,0.0,0,0
circuit_961.jpg,362,0.1793103448275862,0.28888888888888886,0.13,0.5161290322580645,0.041666666666666664,0,1,0.22535211267605634,0.38095238095238093,0.16,0.5376344086021505,0.125,0,1
circuit_963.jpg,39,0.7916666666666667,0.6909090909090909,0.926829268292683,0.8823529411764706,0.21428571428571427,0,0,0.7916666666666667,0.6909090909090909,0.926829268292683,0.8823529411764706,0.21428571428571427,0,0
circuit_968.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_972.jpg,566,0.2763157894736842,0.45652173913043476,0.19811320754716982,0.574468085106383,0.08333333333333333,0,1,0.2763157894736842,0.45652173913043476,0.19811320754716982,0.574468085106383,0.08333333333333333,0,1
circuit_975.jpg,327,0.4078947368421053,0.6739130434782609,0.29245283018867924,0.6595744680851063,0.25,0,0,0.4078947368421053,0.6739130434782609,0.29245283018867924,0.6595744680851063,0.25,0,0
circuit_979.jpg,318,0.22666666666666668,0.38636363636363635,0.16037735849056603,0.5319148936170213,0.0,0,0,0.28776978417266186,0.6060606060606061,0.18867924528301888,0.5531914893617021,0.08333333333333333,0,0
circuit_980.jpg,69,0.6518518518518519,0.6285714285714286,0.676923076923077,0.8333333333333333,0.3333333333333333,0,0,0.6518518518518519,0.6285714285714286,0.676923076923077,0.8333333333333333,0.3333333333333333,0,0
circuit_986.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_992.jpg,0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1,0
circuit_995.jpg,143,0.7999999999999999,0.875,0.7368421052631579,0.9117647058823528,0.2222222222222222,0,0,0.7999999999999999,0.875,0.7368421052631579,0.9117647058823528,0.2222222222222222,0,0
