image,c_render_ok,c_unrouted_nets,c_bad_pins,c_foreign_intrusions,A_tp_f1,A_net_f1,A_percomp,B_tp_f1,B_net_f1,B_percomp,C_tp_f1,C_net_f1,C_percomp,D_tp_f1,D_net_f1,D_percomp
circuit_1172.jpg,1,0,0,0,0.686046511627907,0.8316831683168318,0.5652173913043478,0.728395061728395,0.8571428571428571,0.5652173913043478,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1183.jpg,1,0,0,0,0.4666666666666667,0.6363636363636364,0.0,0.4666666666666667,0.6363636363636364,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1194.jpg,1,0,0,0,0.4246575342465754,0.7021276595744681,0.375,0.4246575342465754,0.7021276595744681,0.375,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1201.jpg,1,0,0,0,0.5810810810810811,0.7741935483870968,0.18181818181818182,0.888888888888889,0.8913043478260869,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1202.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1203.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1204.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1205.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1209.jpg,1,0,0,0,0.4177215189873418,0.4444444444444444,0.35714285714285715,0.4177215189873418,0.4444444444444444,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1233.jpg,1,0,0,0,0.5862068965517241,0.735294117647059,0.06666666666666667,0.8103448275862069,0.9117647058823528,0.2,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1239.jpg,1,0,0,0,0.7619047619047619,0.8823529411764706,0.3333333333333333,0.7272727272727272,0.8235294117647058,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1241.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1243.jpg,1,0,0,0,0.3708609271523179,0.6739130434782609,0.16666666666666666,0.3708609271523179,0.6739130434782609,0.16666666666666666,0.8686868686868686,0.9574468085106385,0.5,1.0,1.0,1.0
circuit_1244.jpg,1,0,0,0,0.22972972972972977,0.5416666666666667,0.041666666666666664,0.2777777777777778,0.574468085106383,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,1.0
circuit_125.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1252.jpg,1,0,0,0,0.5679012345679013,0.7474747474747474,0.30434782608695654,0.8023255813953488,0.8979591836734694,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1256.jpg,1,0,0,0,0.3020408163265306,0.47222222222222227,0.0,0.33035714285714285,0.4857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1258.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1262.jpg,1,0,0,0,0.16666666666666666,0.5384615384615384,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1268.jpg,1,0,0,0,0.6666666666666667,0.7777777777777778,0.5,0.6386554621848739,0.6923076923076923,0.5,1.0,1.0,1.0,1.0,1.0,1.0
circuit_1272.jpg,1,0,0,0,0.5892857142857144,0.735294117647059,0.06666666666666667,0.7142857142857142,0.8235294117647058,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
circuit_136.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_138.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_14.jpg,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0
circuit_153.jpg,1,0,0,0,0.42056074766355145,0.4074074074074074,1.0,0.42056074766355145,0.4074074074074074,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_155.jpg,1,0,0,0,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.8412698412698412,0.9166666666666666,0.42105263157894735,1.0,1.0,1.0,1.0,1.0,1.0
circuit_170.jpg,1,0,0,0,0.7058823529411765,0.8421052631578947,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_178.jpg,1,0,0,0,0.45454545454545453,0.6923076923076923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_184.jpg,1,0,0,0,0.7833333333333333,0.88,0.5384615384615384,0.7833333333333333,0.88,0.5384615384615384,1.0,1.0,1.0,1.0,1.0,1.0
circuit_185.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_187.jpg,1,0,0,0,0.2119205298013245,0.3333333333333333,0.07142857142857142,0.25165562913907286,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0
circuit_19.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_193.jpg,1,0,0,0,0.7368421052631579,0.8354430379746836,0.3,0.8863636363636364,0.8571428571428572,0.7,1.0,1.0,1.0,1.0,1.0,1.0
circuit_198.jpg,1,0,0,0,0.56,0.7777777777777778,0.10526315789473684,0.56,0.7777777777777778,0.10526315789473684,1.0,1.0,1.0,1.0,1.0,1.0
circuit_205.jpg,1,0,0,0,0.7343749999999999,0.8235294117647058,0.2,0.7343749999999999,0.8235294117647058,0.2,1.0,1.0,1.0,1.0,1.0,1.0
circuit_210.jpg,1,0,0,0,0.671875,0.7941176470588235,0.06666666666666667,0.671875,0.7941176470588235,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
circuit_215.jpg,1,0,0,0,0.8103448275862069,0.9117647058823528,0.2,0.8103448275862069,0.9117647058823528,0.2,1.0,1.0,1.0,1.0,1.0,1.0
circuit_226.jpg,1,0,0,0,0.4074074074074074,0.6666666666666667,0.20833333333333334,0.4074074074074074,0.6666666666666667,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,1.0
circuit_230.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_236.jpg,0,2,0,0,0.1904761904761905,0.5217391304347826,0.0,0.33333333333333326,0.5454545454545455,0.0,,,,1.0,1.0,1.0
circuit_238.jpg,1,0,0,0,0.4878048780487804,0.6296296296296297,0.5714285714285714,0.4878048780487804,0.6296296296296297,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0
circuit_260.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_263.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_267.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_294.jpg,1,0,0,0,0.9857142857142858,0.98,0.875,0.9857142857142858,0.98,0.875,1.0,1.0,1.0,1.0,1.0,1.0
circuit_297.jpg,1,0,0,0,0.8918918918918919,0.9387755102040817,0.6521739130434783,0.8918918918918919,0.9387755102040817,0.6521739130434783,1.0,1.0,1.0,1.0,1.0,1.0
circuit_299.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_300.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_303.jpg,1,0,0,0,0.8484848484848485,0.9444444444444444,0.5789473684210527,0.896,0.9714285714285714,0.5789473684210527,1.0,1.0,1.0,1.0,1.0,1.0
circuit_312.jpg,1,0,0,0,0.8292682926829268,0.9444444444444444,0.6,0.9090909090909091,0.972972972972973,0.6,1.0,1.0,1.0,1.0,1.0,1.0
circuit_318.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_324.jpg,1,0,0,0,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.8412698412698412,0.9166666666666666,0.42105263157894735,1.0,1.0,1.0,1.0,1.0,1.0
circuit_327.jpg,1,0,0,0,0.5333333333333333,0.7272727272727273,0.3333333333333333,0.5333333333333333,0.7272727272727273,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_328.jpg,1,0,0,0,0.2236842105263158,0.5319148936170213,0.041666666666666664,0.2236842105263158,0.5319148936170213,0.041666666666666664,1.0,1.0,1.0,1.0,1.0,1.0
circuit_333.jpg,1,0,0,0,0.8333333333333334,0.8947368421052632,0.8,0.8333333333333334,0.8947368421052632,0.8,1.0,1.0,1.0,1.0,1.0,1.0
circuit_337.jpg,1,0,0,0,0.5,0.7551020408163265,0.34782608695652173,0.5,0.7551020408163265,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0
circuit_344.jpg,1,0,0,0,0.39655172413793105,0.6470588235294118,0.0,0.7563025210084034,0.8181818181818182,0.13333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_35.jpg,1,0,0,0,0.7804878048780488,0.8108108108108109,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_350.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_355.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_356.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_361.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_372.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_374.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_383.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_384.jpg,1,0,0,0,0.7000000000000001,0.8461538461538461,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_386.jpg,1,0,0,0,0.8367346938775511,0.8947368421052632,0.2,0.8367346938775511,0.8947368421052632,0.2,1.0,1.0,1.0,1.0,1.0,1.0
circuit_394.jpg,1,0,0,0,0.28089887640449435,0.4444444444444444,0.14285714285714285,0.28089887640449435,0.4444444444444444,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0
circuit_41.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_415.jpg,1,0,0,0,0.7338129496402878,0.8648648648648648,0.4,0.8793103448275863,0.9411764705882353,0.4,1.0,1.0,1.0,1.0,1.0,1.0
circuit_417.jpg,1,0,0,0,0.6666666666666666,0.7500000000000001,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_427.jpg,1,0,0,0,0.7428571428571428,0.8333333333333333,0.3,0.823529411764706,0.8648648648648649,0.4,1.0,1.0,1.0,1.0,1.0,1.0
circuit_437.jpg,1,0,0,0,0.3191489361702127,0.5,0.0,0.9534883720930233,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_438.jpg,1,0,0,0,0.6133333333333334,0.7777777777777778,0.3157894736842105,0.6133333333333334,0.7777777777777778,0.3157894736842105,1.0,1.0,1.0,1.0,1.0,1.0
circuit_439.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_455.jpg,1,0,0,0,0.45333333333333337,0.6428571428571429,0.0,0.5909090909090909,0.7333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_468.jpg,1,0,0,0,0.16822429906542058,0.3333333333333333,0.0,0.20560747663551404,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_469.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_470.jpg,1,0,0,0,0.22727272727272727,0.2222222222222222,1.0,0.22727272727272727,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_472.jpg,1,0,0,0,0.6947368421052632,0.8285714285714286,0.5,0.6947368421052632,0.8285714285714286,0.5,1.0,1.0,1.0,1.0,1.0,1.0
circuit_481.jpg,1,0,0,0,0.7499999999999999,0.8947368421052632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_485.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_492.jpg,1,0,0,0,0.2814070351758794,0.5510204081632653,0.08695652173913043,0.2814070351758794,0.5510204081632653,0.08695652173913043,1.0,1.0,1.0,1.0,1.0,1.0
circuit_506.jpg,1,0,0,0,0.9052631578947368,0.9142857142857143,1.0,0.9052631578947368,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_522.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_524.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_525.jpg,1,0,0,0,0.2533333333333333,0.5319148936170213,0.08333333333333333,0.2763157894736842,0.574468085106383,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_537.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_538.jpg,1,0,0,0,0.782608695652174,0.8367346938775511,0.4782608695652174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_555.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_560.jpg,1,0,0,0,0.6617647058823529,0.8378378378378377,0.2631578947368421,0.5413533834586465,0.7428571428571428,0.10526315789473684,1.0,1.0,1.0,1.0,1.0,1.0
circuit_563.jpg,1,0,0,0,0.23350253807106602,0.45945945945945943,0.0,0.42666666666666664,0.5882352941176471,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_575.jpg,1,0,0,0,0.2222222222222222,0.47058823529411764,0.0,0.5128205128205128,0.6486486486486486,0.1,1.0,1.0,1.0,1.0,1.0,1.0
circuit_576.jpg,1,0,0,0,0.3555555555555555,0.5507246376811594,0.07142857142857142,0.6923076923076924,0.7878787878787878,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_588.jpg,1,0,0,0,0.6178861788617886,0.7307692307692306,0.3076923076923077,0.6178861788617886,0.7307692307692306,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0
circuit_591.jpg,1,0,0,0,0.6111111111111112,0.8461538461538461,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_595.jpg,1,0,0,0,0.22028985507246376,0.25925925925925924,0.6428571428571429,0.22028985507246376,0.25925925925925924,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,1.0
circuit_6.jpg,1,0,0,0,0.787878787878788,0.8571428571428571,0.375,0.787878787878788,0.8571428571428571,0.375,1.0,1.0,1.0,1.0,1.0,1.0
circuit_606.jpg,1,0,0,0,0.835820895522388,0.9375,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_607.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_61.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_611.jpg,1,0,0,0,0.8,0.8666666666666667,1.0,0.8,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_613.jpg,0,1,0,0,0.2913907284768212,0.608695652173913,0.16666666666666666,0.3924050632911393,0.6956521739130436,0.25,,,,1.0,1.0,1.0
circuit_614.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_618.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_623.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_645.jpg,1,0,0,0,0.9,0.8666666666666667,1.0,0.9,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_649.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_658.jpg,1,0,0,0,0.7199999999999999,0.7857142857142856,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_665.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_678.jpg,1,0,0,0,0.7969924812030075,0.8918918918918918,0.42105263157894735,0.8412698412698412,0.9166666666666666,0.42105263157894735,1.0,1.0,1.0,1.0,1.0,1.0
circuit_689.jpg,1,0,0,0,0.6714285714285715,0.7887323943661971,0.2,0.7343749999999999,0.8235294117647058,0.2,1.0,1.0,1.0,1.0,1.0,1.0
circuit_690.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_707.jpg,1,0,0,0,0.4,0.625,0.0,0.25,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_709.jpg,1,0,0,0,0.15841584158415842,0.2962962962962963,0.14285714285714285,0.15841584158415842,0.2962962962962963,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0
circuit_720.jpg,1,0,0,0,0.8275862068965517,0.9117647058823528,0.3888888888888889,0.8275862068965517,0.9117647058823528,0.3888888888888889,1.0,1.0,1.0,1.0,1.0,1.0
circuit_726.jpg,0,1,0,1,0.6415094339622641,0.7857142857142856,0.0,0.6415094339622641,0.7857142857142856,0.0,,,,1.0,1.0,1.0
circuit_730.jpg,1,0,0,0,0.64,0.7857142857142856,0.25,0.64,0.7857142857142856,0.25,1.0,1.0,1.0,1.0,1.0,1.0
circuit_733.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_743.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_748.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_750.jpg,1,0,0,0,0.7313432835820897,0.8378378378378377,0.3157894736842105,0.7903225806451614,0.8611111111111112,0.3157894736842105,1.0,1.0,1.0,1.0,1.0,1.0
circuit_755.jpg,1,0,0,0,0.9047619047619047,0.9444444444444444,0.5789473684210527,0.9047619047619047,0.9444444444444444,0.5789473684210527,1.0,1.0,1.0,1.0,1.0,1.0
circuit_760.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_769.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_775.jpg,1,0,0,0,0.3829787234042553,0.6595744680851063,0.25,0.3829787234042553,0.6595744680851063,0.25,1.0,1.0,1.0,1.0,1.0,1.0
circuit_784.jpg,1,0,0,0,0.7916666666666666,0.8823529411764706,1.0,0.7916666666666666,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_795.jpg,1,0,0,0,0.6545454545454545,0.8125,0.1111111111111111,0.6545454545454545,0.8125,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0
circuit_808.jpg,0,1,0,0,0.36024844720496896,0.6382978723404256,0.16666666666666666,0.4342105263157895,0.6808510638297872,0.25,,,,1.0,1.0,1.0
circuit_816.jpg,0,0,0,1,0.5945945945945946,0.7857142857142856,0.125,0.5945945945945946,0.7857142857142856,0.125,,,,1.0,1.0,1.0
circuit_820.jpg,1,0,0,0,0.4426229508196721,0.6976744186046512,0.2727272727272727,0.4426229508196721,0.6976744186046512,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0
circuit_823.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_832.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_833.jpg,1,0,0,0,0.8148148148148148,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_835.jpg,1,0,0,0,0.42105263157894735,0.651685393258427,0.2727272727272727,0.34146341463414637,0.5842696629213482,0.18181818181818182,0.9806451612903226,0.9887640449438202,1.0,1.0,1.0,1.0
circuit_836.jpg,1,0,0,0,0.29473684210526313,0.37037037037037035,0.5,0.29473684210526313,0.37037037037037035,0.5,1.0,1.0,1.0,1.0,1.0,1.0
circuit_856.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_862.jpg,1,0,0,0,0.75,0.8666666666666667,0.25,0.75,0.8666666666666667,0.25,1.0,1.0,1.0,1.0,1.0,1.0
circuit_869.jpg,1,0,0,0,0.7000000000000001,0.8,0.2857142857142857,0.7000000000000001,0.8,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0
circuit_87.jpg,1,0,0,0,0.31413612565445026,0.4074074074074074,0.35714285714285715,0.3350785340314136,0.4074074074074074,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
circuit_884.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_885.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_886.jpg,1,0,0,0,0.8590604026845639,0.912621359223301,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_895.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_897.jpg,1,0,0,0,0.8125000000000001,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_9.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_901.jpg,1,0,0,0,0.24000000000000002,0.2962962962962963,0.5,0.24000000000000002,0.2962962962962963,0.5,1.0,1.0,1.0,1.0,1.0,1.0
