image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,per_component_recall_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1013.jpg,6,6,6,0,0,0.5,0.45454545454545453,0.47619047619047616,0.6666666666666666,0.0,0.0,0.25,False,1,1,1,4,1
circuit_1022.jpg,8,8,8,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8387096774193549,0.375,0.375,0.05454545454545454,False,1,1,1,3,2
circuit_1025.jpg,8,8,8,0,0,0.7727272727272727,0.68,0.7234042553191491,0.896551724137931,0.125,0.125,0.038461538461538464,False,1,1,1,3,2
circuit_1028.jpg,14,14,14,0,0,0.10526315789473684,0.4878048780487805,0.17316017316017315,0.25,0.0,0.0,0.5,False,0,0,1,4,2
circuit_1045.jpg,7,7,7,0,0,0.7727272727272727,0.6538461538461539,0.7083333333333333,0.8461538461538461,0.0,0.0,0.21739130434782608,False,1,1,1,4,1
circuit_1048.jpg,24,24,24,0,0,0.25609756097560976,0.29577464788732394,0.2745098039215686,0.5,0.0,0.0,0.3006134969325153,False,1,1,1,7,1
circuit_1052.jpg,7,7,7,0,0,0.6666666666666666,0.5454545454545454,0.6,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2692307692307692,False,1,0,1,3,2
circuit_1059.jpg,14,14,13,1,1,0.11570247933884298,0.3111111111111111,0.16867469879518074,0.30434782608695654,0.0,0.0,0.4675324675324675,False,1,1,1,4,2
circuit_1080.jpg,17,16,16,1,0,0.3333333333333333,0.06976744186046512,0.11538461538461539,0.36734693877551017,0.0,0.0,0.5048543689320388,False,1,0,1,8,0
circuit_1095.jpg,19,19,19,0,0,0.36363636363636365,0.057971014492753624,0.1,0.40740740740740744,0.0,0.0,0.45871559633027525,False,1,0,0,6,2
circuit_1103.jpg,5,5,5,0,0,0.6666666666666666,1.0,0.8,0.9473684210526316,0.4,1.0,0.1111111111111111,False,1,1,1,2,1
circuit_115.jpg,10,10,10,0,0,0.6666666666666666,0.3076923076923077,0.42105263157894735,0.5714285714285714,0.0,0.0,0.25,False,1,1,1,3,1
circuit_1150.jpg,8,7,7,1,0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8461538461538461,0.2857142857142857,0.2857142857142857,0.36,False,1,1,1,3,2
circuit_1156.jpg,19,19,19,0,0,0.25,0.028985507246376812,0.051948051948051945,0.36,0.0,0.0,0.4563106796116505,False,1,0,1,6,2
circuit_1175.jpg,30,30,27,3,3,0.2878787878787879,0.2261904761904762,0.25333333333333335,0.4901960784313726,0.0,0.0,0.36548223350253806,False,1,0,1,9,1
circuit_118.jpg,23,23,23,0,0,0.28,0.2028985507246377,0.23529411764705885,0.4634146341463415,0.0,0.0,0.4064516129032258,False,1,0,0,3,1
circuit_1182.jpg,6,6,6,0,0,0.6666666666666666,0.5454545454545454,0.6,0.8571428571428572,0.16666666666666666,0.16666666666666666,0.3,False,1,1,1,3,1
circuit_1184.jpg,14,14,14,0,0,0.11578947368421053,0.4888888888888889,0.18723404255319148,0.2127659574468085,0.0,0.0,0.5068493150684932,False,0,0,0,3,2
circuit_1187.jpg,19,19,19,0,0,0.3,0.043478260869565216,0.07594936708860758,0.4000000000000001,0.0,0.0,0.4774774774774775,False,1,0,0,8,2
circuit_1195.jpg,8,8,8,0,0,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8275862068965518,0.0,0.5,0.07142857142857142,False,1,1,1,5,2
circuit_1197.jpg,7,7,7,0,0,0.5,0.17647058823529413,0.2608695652173913,0.5217391304347826,0.0,0.0,0.4,False,1,0,1,4,2
circuit_1207.jpg,13,13,13,0,0,0.1896551724137931,0.2391304347826087,0.21153846153846154,0.3636363636363637,0.0,0.0,0.4805194805194805,False,1,0,1,4,1
circuit_1222.jpg,15,15,15,0,0,0.3157894736842105,0.09230769230769231,0.14285714285714285,0.4262295081967213,0.0,0.0,0.4642857142857143,False,1,0,0,6,2
circuit_1234.jpg,6,6,6,0,0,0.25,0.09090909090909091,0.13333333333333333,0.4705882352941177,0.0,0.0,0.37142857142857144,False,0,0,1,5,2
circuit_1238.jpg,24,24,23,1,1,0.2916666666666667,0.1320754716981132,0.18181818181818182,0.5057471264367817,0.08333333333333333,0.08333333333333333,0.5096774193548387,False,1,0,0,4,2
