image,n_actions,base_tp_f1,base_tp_precision,base_tp_recall,base_net_f1,base_percomp,base_strict,fix_tp_f1,fix_tp_precision,fix_tp_recall,fix_net_f1,fix_percomp,fix_strict
circuit_1.jpg,0,0.5172413793103449,0.5882352941176471,0.46153846153846156,0.735294117647059,0.0,0,0.5172413793103449,0.5882352941176471,0.46153846153846156,0.735294117647059,0.0,0
circuit_1016.jpg,0,0.4714285714285715,0.5238095238095238,0.42857142857142855,0.676056338028169,0.0,0,0.4714285714285715,0.5238095238095238,0.42857142857142855,0.676056338028169,0.0,0
circuit_1018.jpg,0,0.6153846153846153,0.7272727272727273,0.5333333333333333,0.7272727272727273,0.16666666666666666,0,0.6153846153846153,0.7272727272727273,0.5333333333333333,0.7272727272727273,0.16666666666666666,0
circuit_1074.jpg,0,0.31213872832369943,0.46551724137931033,0.23478260869565218,0.5740740740740741,0.07142857142857142,0,0.31213872832369943,0.46551724137931033,0.23478260869565218,0.5740740740740741,0.07142857142857142,0
circuit_1076.jpg,0,0.26315789473684215,0.43478260869565216,0.18867924528301888,0.5531914893617021,0.08333333333333333,0,0.26315789473684215,0.43478260869565216,0.18867924528301888,0.5531914893617021,0.08333333333333333,0
circuit_1077.jpg,1,0.5217391304347826,0.5454545454545454,0.5,0.6923076923076923,0.0,0,1.0,1.0,1.0,1.0,1.0,1
circuit_1079.jpg,12,0.509090909090909,0.6829268292682927,0.4057971014492754,0.7346938775510203,0.043478260869565216,0,0.5217391304347826,0.6521739130434783,0.43478260869565216,0.7551020408163265,0.17391304347826086,0
circuit_1087.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1093.jpg,0,0.6956521739130435,0.6896551724137931,0.7017543859649122,0.7714285714285715,0.15789473684210525,0,0.6956521739130435,0.6896551724137931,0.7017543859649122,0.7714285714285715,0.15789473684210525,0
circuit_1094.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1097.jpg,1,0.43902439024390244,0.34615384615384615,0.6,0.717948717948718,0.2,0,0.43902439024390244,0.34615384615384615,0.6,0.717948717948718,0.2,0
circuit_1111.jpg,1,0.16666666666666666,0.2727272727272727,0.12,0.48936170212765956,0.08333333333333333,0,0.2054794520547945,0.32608695652173914,0.15,0.5319148936170213,0.125,0
circuit_1121.jpg,0,0.5263157894736842,0.45454545454545453,0.625,0.6666666666666667,0.42857142857142855,0,0.5263157894736842,0.45454545454545453,0.625,0.6666666666666667,0.42857142857142855,0
circuit_1122.jpg,0,0.8412698412698412,0.9298245614035088,0.7681159420289855,0.9166666666666666,0.42105263157894735,0,0.8412698412698412,0.9298245614035088,0.7681159420289855,0.9166666666666666,0.42105263157894735,0
circuit_1124.jpg,1,0.8159999999999998,0.9107142857142857,0.7391304347826086,0.8732394366197184,0.5263157894736842,0,0.8159999999999998,0.9107142857142857,0.7391304347826086,0.8732394366197184,0.5263157894736842,0
circuit_1127.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_113.jpg,1,0.3401360544217687,0.5319148936170213,0.25,0.6521739130434782,0.16666666666666666,0,0.3866666666666667,0.58,0.29,0.6956521739130436,0.25,0
circuit_1133.jpg,0,0.8235294117647058,0.7,1.0,0.8846153846153846,1.0,0,0.8235294117647058,0.7,1.0,0.8846153846153846,1.0,0
circuit_1134.jpg,0,0.4682926829268293,0.3057324840764331,1.0,0.6071428571428571,1.0,0,0.4682926829268293,0.3057324840764331,1.0,0.6071428571428571,1.0,0
circuit_1135.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1145.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1153.jpg,1,0.5952380952380952,0.9433962264150944,0.43478260869565216,0.7777777777777778,0.42857142857142855,0,0.611764705882353,0.9454545454545454,0.45217391304347826,0.7962962962962963,0.5,0
circuit_1162.jpg,1,0.9549549549549551,1.0,0.9137931034482759,0.9705882352941176,0.6666666666666666,0,0.9137931034482759,0.9137931034482759,0.9137931034482759,0.9705882352941176,0.6666666666666666,0
circuit_1166.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1172.jpg,0,0.9324324324324325,0.8734177215189873,1.0,0.9702970297029703,1.0,0,0.9324324324324325,0.8734177215189873,1.0,0.9702970297029703,1.0,0
circuit_1183.jpg,0,0.4666666666666667,0.5384615384615384,0.4117647058823529,0.6363636363636364,0.0,0,0.4666666666666667,0.5384615384615384,0.4117647058823529,0.6363636363636364,0.0,0
circuit_1194.jpg,0,0.4246575342465754,0.6739130434782609,0.31,0.7021276595744681,0.375,0,0.4246575342465754,0.6739130434782609,0.31,0.7021276595744681,0.375,0
circuit_1201.jpg,1,0.5810810810810811,0.6515151515151515,0.524390243902439,0.7741935483870968,0.18181818181818182,0,0.7066666666666667,0.7794117647058824,0.6463414634146342,0.8817204301075269,0.5454545454545454,0
circuit_1202.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1203.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1204.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1205.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1209.jpg,0,0.5844155844155845,0.41284403669724773,1.0,0.6296296296296297,1.0,0,0.5844155844155845,0.41284403669724773,1.0,0.6296296296296297,1.0,0
circuit_1233.jpg,0,0.5862068965517241,0.6666666666666666,0.5230769230769231,0.735294117647059,0.06666666666666667,0,0.5862068965517241,0.6666666666666666,0.5230769230769231,0.735294117647059,0.06666666666666667,0
circuit_1239.jpg,0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8823529411764706,0.3333333333333333,0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8823529411764706,0.3333333333333333,0
circuit_1241.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1243.jpg,0,0.3708609271523179,0.6222222222222222,0.2641509433962264,0.6739130434782609,0.16666666666666666,0,0.3708609271523179,0.6222222222222222,0.2641509433962264,0.6739130434782609,0.16666666666666666,0
circuit_1244.jpg,0,0.22972972972972977,0.3541666666666667,0.17,0.5416666666666667,0.041666666666666664,0,0.22972972972972977,0.3541666666666667,0.17,0.5416666666666667,0.041666666666666664,0
circuit_125.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1252.jpg,0,0.5897435897435898,0.5287356321839081,0.6666666666666666,0.7878787878787878,0.30434782608695654,0,0.5897435897435898,0.5287356321839081,0.6666666666666666,0.7878787878787878,0.30434782608695654,0
circuit_1256.jpg,1,0.26495726495726496,0.18902439024390244,0.44285714285714284,0.4444444444444445,0.0,0,0.2904564315352697,0.2046783625730994,0.5,0.47222222222222227,0.0,0
circuit_1258.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_1262.jpg,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5384615384615384,0.0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5384615384615384,0.0,0
circuit_1268.jpg,1,0.6909090909090909,0.5846153846153846,0.8444444444444444,0.7777777777777778,0.5,0,0.6666666666666667,0.5507246376811594,0.8444444444444444,0.7777777777777778,0.5,0
circuit_1272.jpg,0,0.5892857142857144,0.6470588235294118,0.5409836065573771,0.735294117647059,0.06666666666666667,0,0.5892857142857144,0.6470588235294118,0.5409836065573771,0.735294117647059,0.06666666666666667,0
circuit_136.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_138.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_14.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_153.jpg,0,0.7894736842105263,0.6521739130434783,1.0,0.8518518518518519,1.0,0,0.7894736842105263,0.6521739130434783,1.0,0.8518518518518519,1.0,0
circuit_155.jpg,0,0.8412698412698412,0.9298245614035088,0.7681159420289855,0.9166666666666666,0.42105263157894735,0,0.8412698412698412,0.9298245614035088,0.7681159420289855,0.9166666666666666,0.42105263157894735,0
circuit_170.jpg,1,0.7058823529411765,0.75,0.6666666666666666,0.8421052631578947,0.4,0,1.0,1.0,1.0,1.0,1.0,1
circuit_178.jpg,0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6923076923076923,0.0,0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6923076923076923,0.0,0
circuit_184.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_185.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_187.jpg,0,0.492063492063492,0.3974358974358974,0.6458333333333334,0.6666666666666666,0.07142857142857142,0,0.492063492063492,0.3974358974358974,0.6458333333333334,0.6666666666666666,0.07142857142857142,0
circuit_19.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_193.jpg,0,0.7368421052631579,0.6542056074766355,0.8433734939759037,0.8354430379746836,0.3,0,0.7368421052631579,0.6542056074766355,0.8433734939759037,0.8354430379746836,0.3,0
circuit_198.jpg,0,0.56,0.7368421052631579,0.45161290322580644,0.7777777777777778,0.10526315789473684,0,0.56,0.7368421052631579,0.45161290322580644,0.7777777777777778,0.10526315789473684,0
circuit_205.jpg,0,0.8793103448275863,1.0,0.7846153846153846,0.9411764705882353,0.4,0,0.8793103448275863,1.0,0.7846153846153846,0.9411764705882353,0.4,0
circuit_210.jpg,0,0.8103448275862069,0.9215686274509803,0.7230769230769231,0.9117647058823528,0.2,0,0.8103448275862069,0.9215686274509803,0.7230769230769231,0.9117647058823528,0.2,0
circuit_215.jpg,0,0.8103448275862069,0.9215686274509803,0.7230769230769231,0.9117647058823528,0.2,0,0.8103448275862069,0.9215686274509803,0.7230769230769231,0.9117647058823528,0.2,0
circuit_226.jpg,0,0.3178807947019867,0.5333333333333333,0.22641509433962265,0.6304347826086957,0.125,0,0.3178807947019867,0.5333333333333333,0.22641509433962265,0.6304347826086957,0.125,0
circuit_230.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_236.jpg,1,0.1111111111111111,0.14285714285714285,0.09090909090909091,0.4545454545454546,0.0,0,0.5,0.5555555555555556,0.45454545454545453,0.6363636363636364,0.14285714285714285,0
circuit_238.jpg,0,0.761904761904762,0.6666666666666666,0.8888888888888888,0.8148148148148148,0.5714285714285714,0,0.761904761904762,0.6666666666666666,0.8888888888888888,0.8148148148148148,0.5714285714285714,0
circuit_260.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_263.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_267.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_294.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_297.jpg,0,0.8918918918918919,0.9565217391304348,0.8354430379746836,0.9387755102040817,0.6521739130434783,0,0.8918918918918919,0.9565217391304348,0.8354430379746836,0.9387755102040817,0.6521739130434783,0
circuit_299.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_300.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_303.jpg,0,0.8484848484848485,0.8888888888888888,0.8115942028985508,0.9444444444444444,0.5789473684210527,0,0.8484848484848485,0.8888888888888888,0.8115942028985508,0.9444444444444444,0.5789473684210527,0
circuit_312.jpg,0,0.8292682926829268,1.0,0.7083333333333334,0.9444444444444444,0.6,0,0.8292682926829268,1.0,0.7083333333333334,0.9444444444444444,0.6,0
circuit_318.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_324.jpg,0,0.8412698412698412,0.9298245614035088,0.7681159420289855,0.9166666666666666,0.42105263157894735,0,0.8412698412698412,0.9298245614035088,0.7681159420289855,0.9166666666666666,0.42105263157894735,0
circuit_327.jpg,0,0.5333333333333333,0.42105263157894735,0.7272727272727273,0.7272727272727273,0.3333333333333333,0,0.5333333333333333,0.42105263157894735,0.7272727272727273,0.7272727272727273,0.3333333333333333,0
circuit_328.jpg,0,0.1643835616438356,0.2608695652173913,0.12,0.48936170212765956,0.041666666666666664,0,0.1643835616438356,0.2608695652173913,0.12,0.48936170212765956,0.041666666666666664,0
circuit_333.jpg,1,0.4528301886792453,0.375,0.5714285714285714,0.6842105263157895,0.0,0,0.5333333333333333,0.41025641025641024,0.7619047619047619,0.7368421052631579,0.3,0
circuit_337.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_344.jpg,0,0.39655172413793105,0.45098039215686275,0.35384615384615387,0.6470588235294118,0.0,0,0.39655172413793105,0.45098039215686275,0.35384615384615387,0.6470588235294118,0.0,0
circuit_35.jpg,0,0.5333333333333333,0.5,0.5714285714285714,0.7027027027027027,0.1,0,0.5333333333333333,0.5,0.5714285714285714,0.7027027027027027,0.1,0
circuit_350.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
circuit_355.jpg,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1
