image,load,detect,textmask,wiremask,wires,stitch,nodes,snapping,netlist,repair,export,total,n_components
circuit_1209.jpg,0.00297970901010558,0.00029241698211990297,0.0032850829884409904,0.00020245800260454416,0.004591542005073279,0.0011945829901378602,0.0029782920028083026,0.0015744169941172004,1.504199462942779e-05,7.837498560547829e-05,0.00040833299863152206,0.017600250954274088,14
circuit_1233.jpg,0.0053762080206070095,0.0004896669997833669,0.003949416015530005,0.00025658297818154097,0.007701624999754131,0.021215708024101332,0.0028904579812660813,0.0019785840122494847,1.654098741710186e-05,8.800000068731606e-05,0.00043816599645651877,0.04440095601603389,15
circuit_1239.jpg,0.006379291997291148,0.00027237500762566924,0.0029456669872161,0.00013412500265985727,0.006982708000577986,0.018213916016975418,0.0026138750254176557,0.00104504098999314,1.1458003427833319e-05,4.7999987145885825e-05,0.00044850000995211303,0.039094957028282806,9
circuit_1241.jpg,0.0036106249899603426,0.00029170801280997694,0.002651749993674457,0.00016645799041725695,0.0092304999998305,0.030119125003693625,0.0030743330135010183,0.002413417008938268,2.983299782499671e-05,9.854199015535414e-05,0.00044862498180009425,0.05213491598260589,20
circuit_1243.jpg,0.0036437090020626783,0.0002859999949578196,0.0027123750187456608,0.00018795899813994765,0.011565207998501137,0.042253833002178,0.0027900410059373826,0.006771791988285258,2.166701597161591e-05,8.466700091958046e-05,0.000694582995492965,0.07101183402119204,24
circuit_1244.jpg,0.003540542005794123,0.00029287501820363104,0.0026352919812779874,0.00018104200717061758,0.012003582989564165,0.044811750005465,0.0028076669841539115,0.002862791996449232,2.1208979887887836e-05,0.00011500000255182385,0.000626958004431799,0.06989870997495018,25
circuit_125.jpg,0.0028212909819558263,0.00022758301929570735,0.0028570419817697257,0.000219000008655712,0.006385749991750345,0.01602316601201892,0.0036020409897901118,0.0010462499922141433,1.1083990102633834e-05,6.120800389908254e-05,0.00036629202077165246,0.03362070699222386,8
circuit_1252.jpg,0.003870874992571771,0.000382583006285131,0.002906125009758398,0.00019445799989625812,0.011605207982938737,0.04226804099744186,0.0028842079918831587,0.0027034170052502304,2.3290980607271194e-05,0.00011495800572447479,0.0006203750090207905,0.06757353898137808,24
circuit_1256.jpg,0.0027698749909177423,0.0002890000178012997,0.0029522499826271087,0.0001930830185301602,0.0055235000036191195,0.011293957999441773,0.002816375024849549,0.002063166000880301,1.5915982658043504e-05,8.633299148641527e-05,0.0005545000021811575,0.02855795601499267,19
circuit_1258.jpg,0.003117915999609977,0.00027024999144487083,0.0025160000077448785,7.791700772941113e-05,0.007686292025027797,0.018357875000219792,0.002831250021699816,0.0011183340102434158,1.0624993592500687e-05,4.33750101365149e-05,0.00039912498323246837,0.03642895905068144,8
circuit_1262.jpg,0.0028944590012542903,0.00023020798107609153,0.003146458009723574,0.00021958397701382637,0.006436499999836087,0.015987124992534518,0.002826749987434596,0.0009569170069880784,1.029198756441474e-05,4.341700696386397e-05,0.0003494159900583327,0.03310112594044767,7
circuit_1268.jpg,0.003039500006707385,0.0002552499936427921,0.002856916020391509,0.00022104199160821736,0.005128582997713238,0.008761792007135227,0.003077541012316942,0.0016260420088656247,1.5124998753890395e-05,5.812497693113983e-05,0.0003864169993903488,0.025426333013456315,14
circuit_1272.jpg,0.0042573749960865825,0.00023987499298527837,0.0026914170011878014,0.0001709159987512976,0.008487874991260469,0.02541641701827757,0.0028635830094572157,0.0017237919964827597,1.5541998436674476e-05,8.64169851411134e-05,0.0005489999894052744,0.04650220897747204,15
circuit_136.jpg,0.002789999998640269,0.00022683301358483732,0.0026772909914143384,0.00019412499386817217,0.00692054201499559,0.01836116600316018,0.0029915840132161975,0.00081516700447537,9.625015081837773e-06,3.9875012589618564e-05,0.000402166013373062,0.03542837407439947,7
circuit_138.jpg,0.0032149160106200725,0.0002188340004067868,0.002544292015954852,0.00016233298811130226,0.0066140420094598085,0.018400790984742343,0.0031439170124940574,0.0010491249850019813,1.620801049284637e-05,3.791699418798089e-05,0.00034974998561665416,0.035752124997088686,6
circuit_14.jpg,0.0046656250196974725,0.000259542022831738,0.002603333006845787,0.00035937500069849193,0.01111966700409539,0.04001250001601875,0.0034971660061273724,0.0029287500074133277,2.508299075998366e-05,0.00011566700413823128,0.0004677090037148446,0.06605441708234139,23
circuit_153.jpg,0.0038219170237425715,0.0002500000118743628,0.0026470840093679726,0.00014833302702754736,0.0057207909994758666,0.01123795798048377,0.0031881250033620745,0.0014917920052539557,1.2459000572562218e-05,5.570799112319946e-05,0.00047137500951066613,0.02904554206179455,14
circuit_155.jpg,0.0023613749945070595,0.0003871660155709833,0.00253724999492988,0.00016220801626332104,0.00903812499018386,0.030518333980580792,0.0028346669860184193,0.002141292003216222,1.7290993127971888e-05,9.295798372477293e-05,0.0007868329994380474,0.05087749895756133,19
circuit_170.jpg,0.003189125010976568,0.00023420900106430054,0.0025307079777121544,0.00015429200720973313,0.00778741599060595,0.023130541027057916,0.003216082986909896,0.0014568330079782754,1.1333992006257176e-05,6.304099224507809e-05,0.00037583400262519717,0.042149415996391326,10
circuit_178.jpg,0.0038397499884013087,0.0002506250166334212,0.0025651659816503525,0.00016379199223592877,0.0061011670040898025,0.013634458009619266,0.0026632499939296395,0.0008798750059213489,9.459006832912564e-06,4.095898475497961e-05,0.00041795801371335983,0.03056645899778232,7
circuit_184.jpg,0.0035475420008879155,0.0002553749945946038,0.0029314589919522405,0.0003007909981533885,0.00499058302375488,0.006548749981448054,0.0031395420082844794,0.0012679579958785325,1.3375014532357454e-05,5.304202204570174e-05,0.0004065420071128756,0.02345495903864503,13
circuit_185.jpg,0.001684207993093878,0.00022737501421943307,0.002680541976587847,0.00019129199790768325,0.008728082990273833,0.028107167017878965,0.0026720000023487955,0.0005671250110026449,8.37500556372106e-06,3.529200330376625e-05,0.0004027499817311764,0.04530420899391174,5
circuit_187.jpg,0.006082542007789016,0.0002609170041978359,0.002689375018235296,0.0001803330087568611,0.005580915982136503,0.00883270800113678,0.003042958996957168,0.0016338329878635705,1.3084005331620574e-05,5.412500468082726e-05,0.00040266697760671377,0.02877345899469219,14
circuit_19.jpg,0.0029715000127907842,0.00022379201254807413,0.002591124997707084,0.0002108750049956143,0.007304707978619263,0.01830858297762461,0.002632832998642698,0.0012091250100638717,1.1666998034343123e-05,4.720798460766673e-05,0.00040833299863152206,0.03591974897426553,9
circuit_193.jpg,0.004006000002846122,0.00026316600269638,0.002708415995584801,0.0002035000070463866,0.008302166010253131,0.025999167002737522,0.0027086249901913106,0.011606332991505042,1.999997766688466e-05,8.124997839331627e-05,0.0004028750117868185,0.056301497970707715,21
circuit_198.jpg,0.0068850000097882,0.00024774999474175274,0.00277333302074112,0.0001853749854490161,0.009284833999117836,0.029933332989457995,0.002824625000357628,0.002331750001758337,1.6792007954791188e-05,9.049999061971903e-05,0.00039487500907853246,0.05496816700906493,19
circuit_205.jpg,0.006201165990205482,0.00026504098786972463,0.0025589160213712603,0.0003164999943692237,0.009072249988093972,0.03045449999626726,0.0029967500013299286,0.0018035839893855155,1.5166995581239462e-05,8.766699465923011e-05,0.0004148749867454171,0.05418641594587825,15
circuit_210.jpg,0.0035242500016465783,0.00027837499510496855,0.0026388750120531768,0.00022704200819134712,0.00891516701085493,0.028010500012896955,0.0028158750210423023,0.001710583019303158,1.4999997802078724e-05,8.629198418930173e-05,0.00042141700396314263,0.04864337606704794,15
circuit_215.jpg,0.004236083012074232,0.0003446670016273856,0.0025952080031856894,0.00016004100325517356,0.00813099998049438,0.02313341700937599,0.002730000007431954,0.0018240839999634773,1.5416007954627275e-05,8.712502312846482e-05,0.0004281670262571424,0.043685208074748516,15
circuit_226.jpg,0.003455958008999005,0.00027583399787545204,0.0025597080239094794,0.00010599999222904444,0.010954208002658561,0.03767391599831171,0.0029639170097652823,0.0053192909981589764,1.8708000425249338e-05,8.595897816121578e-05,0.000609958020504564,0.06402345703099854,24
circuit_230.jpg,0.003274874994531274,0.00021541700698435307,0.0027638339961413294,0.00016587501158937812,0.0068598750222008675,0.0187057500006631,0.002607540984172374,0.0010022500064224005,9.37501317821443e-06,4.4334010453894734e-05,0.0003840409917756915,0.03603316703811288,8
